gender,annual_income_$,transmission,color,price_$,body_style,dealer_region,price_category,annual_income_category
1,1065800,1,1,17580,2,5,1,0
1,13500,0,1,20000,1,4,0,1
1,561000,1,1,54000,3,3,2,2
0,564000,0,0,31000,4,1,2,2
1,1030000,1,2,13000,1,1,1,0
1,993000,1,2,25000,4,3,0,0
1,13500,1,0,18000,1,1,1,1
1,13500,0,0,26000,4,6,0,1
0,1275000,0,1,25500,2,1,0,3
1,1210000,0,0,21000,1,5,0,3
1,490000,0,0,26000,2,4,0,2
0,655000,1,1,17000,0,2,1,2
1,743000,0,2,31001,3,4,2,0
1,1000000,1,1,41000,0,3,2,0
1,13500,0,1,46000,3,1,2,1
0,1500000,1,1,20000,2,3,0,3
1,1350000,1,1,34000,3,1,2,3
1,13500,1,1,45000,2,0,2,1
1,580000,1,0,21000,3,6,0,2
0,766000,1,2,25001,3,5,0,0
1,1761000,1,2,20100,2,3,0,3
1,13500,1,2,21000,3,2,0,1
1,501344,1,1,20340,0,5,0,2
1,1916000,1,0,18600,3,2,1,3
1,926000,1,2,31000,2,4,2,0
0,530000,0,0,9000,3,2,1,2
1,1280000,1,1,41000,1,0,2,3
1,13500,1,1,29000,3,0,2,1
1,896000,1,0,42001,2,4,2,0
1,2200000,0,0,21000,0,5,0,3
1,820000,0,1,45000,4,1,2,0
1,825000,0,2,41000,2,4,2,0
1,659000,1,0,38000,0,3,2,2
1,1646000,0,0,18601,4,5,1,3
1,970000,0,1,27000,4,6,0,0
0,515000,1,1,17000,3,6,1,2
1,500000,1,2,25000,1,6,0,2
1,13500,1,2,17000,3,1,1,1
1,790000,1,1,54000,4,6,2,0
1,1012000,1,0,36200,4,3,2,0
1,950000,0,2,15000,0,2,1,0
1,1625000,0,1,22500,2,6,0,3
1,1870000,0,1,42000,1,6,2,3
1,890000,1,1,16000,1,1,1,0
1,13500,1,0,17001,1,4,1,1
0,13500,0,1,25000,2,6,0,1
0,500000,0,1,22000,2,6,0,2
1,1450000,1,1,45000,2,4,2,3
1,473000,0,1,19000,4,2,1,2
1,706000,0,1,18000,1,4,1,2
0,420000,1,1,17000,3,1,1,2
0,1260000,1,0,22001,2,0,0,3
1,590000,0,0,39001,4,3,2,2
1,736000,1,1,24001,3,1,0,0
1,810000,1,1,12000,1,0,1,0
1,13500,0,1,42000,2,2,2,1
1,13500,0,2,19000,4,3,1,1
1,330000,0,1,39000,4,2,2,1
1,895000,1,0,16000,3,5,1,0
1,1610000,0,1,19001,3,0,1,3
0,13500,1,0,43000,0,6,2,1
1,792000,1,1,14000,4,5,1,0
1,1555000,1,0,17500,1,4,1,3
1,1181000,1,1,14100,3,5,1,3
0,1320000,0,0,18000,4,6,1,3
1,1171000,0,1,25100,1,6,0,3
0,1360000,0,2,19000,4,0,1,3
1,1600000,1,0,36000,1,6,2,3
0,415000,0,0,12000,3,5,1,2
1,1310000,1,0,22000,0,0,0,3
1,13500,1,1,34000,2,4,2,1
1,1160000,0,1,19000,2,6,1,3
1,980000,0,1,18000,1,6,1,0
1,677500,0,2,35500,4,5,2,2
1,710500,1,1,20500,2,1,0,2
1,1850000,0,2,19001,1,6,1,3
1,570000,0,1,24001,1,2,0,2
0,13500,0,0,31000,3,4,2,1
1,1935000,1,2,13500,2,0,1,3
1,870000,1,1,26000,3,4,0,0
0,585000,0,2,31000,1,1,2,2
1,13500,0,1,16000,1,3,1,1
0,13500,1,2,22000,4,3,0,1
1,1435000,1,1,14501,3,2,1,3
1,1600000,0,0,22000,2,2,0,3
1,2309000,0,1,18900,3,2,1,3
0,870000,0,1,24001,1,6,0,0
1,1130000,0,0,18000,4,4,1,3
1,1290000,0,0,12000,1,5,1,3
1,740000,0,1,22000,2,3,0,0
1,1003000,0,1,51300,4,3,2,0
1,1225000,1,1,16500,3,3,1,3
1,1100000,0,1,22000,2,5,0,0
1,1200000,0,1,19001,2,6,1,3
0,900000,0,2,25000,3,2,0,0
1,990000,1,0,18001,3,4,1,0
1,1110000,1,1,28000,1,3,2,3
1,13500,0,1,19000,2,6,1,1
1,1460000,1,0,29000,2,1,2,3
0,13500,1,0,17000,1,2,1,1
1,1980000,1,0,20000,3,6,0,3
1,1700000,0,0,18000,3,1,1,3
0,970000,0,1,29000,2,6,2,0
1,960000,0,1,18000,0,4,1,0
0,666000,1,1,41000,0,3,2,2
1,13500,1,0,34000,4,2,2,1
1,13500,1,1,17000,1,6,1,1
1,900000,0,1,27000,3,5,0,0
1,1150000,1,0,11000,4,2,1,3
1,680000,0,0,28000,1,5,2,2
1,1160000,0,1,13000,1,6,1,3
0,1560000,1,2,21000,0,0,0,3
1,13500,1,2,21000,3,1,0,1
1,1201000,0,0,24101,3,2,0,3
1,1100000,1,1,14000,2,1,1,0
1,13500,0,1,20001,1,2,0,1
1,2100000,1,1,21000,0,2,0,3
0,13500,0,1,31000,4,4,2,1
1,730000,1,1,20001,3,5,0,0
1,315000,1,2,43000,4,1,2,1
1,1225000,1,2,24500,4,0,0,3
0,500000,0,1,22001,3,2,0,2
1,815500,0,1,45500,3,0,2,0
0,2160000,1,1,29000,3,0,2,3
1,1500000,1,1,54000,3,2,2,3
1,750000,0,0,28000,2,3,2,0
1,1045000,1,0,25500,3,5,0,0
1,1680000,0,1,27000,1,2,0,3
1,13500,0,1,20001,1,6,0,1
0,1600000,1,1,14000,1,4,1,3
1,1336000,0,0,31600,3,6,2,3
1,358000,1,1,14001,4,0,1,1
1,13500,0,1,31000,4,0,2,1
1,1625000,1,1,16500,2,2,1,3
1,1223000,1,1,20300,3,5,0,3
1,13500,0,0,33000,1,3,2,1
1,1900000,0,0,12000,1,3,1,3
1,13500,1,0,43000,1,1,2,1
0,690000,1,1,17000,1,1,1,2
1,790000,1,1,13000,2,6,1,0
1,13500,0,2,19000,2,5,1,1
0,445000,0,1,20000,1,3,0,2
0,510000,0,2,15000,3,2,1,2
1,717000,1,0,38000,0,2,2,0
0,13500,1,0,16001,0,1,1,1
1,1550000,1,0,49000,1,4,2,3
1,13500,0,2,24001,4,0,0,1
1,910000,1,1,28000,1,2,2,0
0,800000,1,1,27000,2,4,0,0
1,1600000,0,1,38000,2,4,2,3
1,1268000,0,1,45800,4,4,2,3
1,855000,0,1,18001,1,4,1,0
1,1275000,0,2,15500,1,0,1,3
1,520000,0,1,17000,4,2,1,2
1,380000,1,1,27000,0,0,0,2
1,1860000,0,2,39001,3,0,2,3
1,13500,1,1,14000,1,0,1,1
1,710000,0,1,19001,3,4,1,2
1,13500,1,0,22000,1,2,0,1
1,13500,1,1,14001,3,2,1,1
1,695000,1,1,28001,1,0,2,2
1,13500,0,0,18000,1,3,1,1
1,1025000,1,1,14500,2,1,1,0
1,1375000,0,0,23500,4,3,0,3
0,1165000,0,1,31500,4,4,2,3
1,965000,0,0,39000,3,3,2,0
1,1563000,0,1,41301,3,1,2,3
1,501500,0,1,39500,3,5,2,2
1,1410000,0,1,21000,1,6,0,3
1,1300000,0,1,45001,3,0,2,3
1,580000,1,1,17000,0,4,1,2
1,451000,0,2,45001,0,0,2,2
1,605000,0,1,19000,4,6,1,2
0,2025000,1,1,13501,1,6,1,3
1,665000,0,1,53000,0,2,2,2
0,950000,0,2,35000,3,2,2,0
0,505000,0,0,22001,1,6,0,2
0,823000,1,1,15000,3,3,1,0
0,13500,0,0,39000,4,3,2,1
1,625500,0,1,19500,4,0,0,2
1,13500,0,0,11001,2,4,1,1
1,13500,0,1,41000,1,0,2,1
1,13500,1,1,12000,1,2,1,1
0,760500,0,0,16500,3,2,1,0
1,1510500,0,0,19050,4,5,0,3
1,13500,1,2,13000,1,1,1,1
0,1155000,0,2,19500,1,0,0,3
1,13500,0,1,20000,1,5,0,1
1,541000,0,1,18001,1,2,1,2
1,640000,1,0,20001,4,4,0,2
1,870000,1,1,13000,3,4,1,0
1,1125000,0,0,27500,1,0,2,3
0,13500,0,1,26000,1,4,0,1
1,13500,1,1,14000,1,6,1,1
1,870000,0,0,23000,0,4,0,0
1,675000,1,0,49001,3,6,2,2
1,740000,0,1,42000,2,5,2,0
0,13500,0,1,12000,1,6,1,1
1,13500,0,1,20000,1,2,0,1
1,790000,0,2,41000,3,3,2,0
1,13500,1,2,13001,2,3,1,1
1,13500,0,0,22000,1,2,0,1
1,1260000,0,1,17000,1,2,1,3
0,290000,0,0,26001,2,6,0,1
1,1600000,0,0,26000,3,4,0,3
0,1720000,0,1,25000,3,1,0,3
1,843000,0,2,19000,1,5,1,0
1,1641000,0,2,19101,4,5,0,3
1,13500,1,0,21000,3,2,0,1
1,1225000,0,0,19501,3,5,0,3
0,1190000,1,1,21000,0,0,0,3
0,1565000,1,1,33500,4,6,2,3
1,610000,0,2,19000,1,2,1,2
1,780000,0,2,22001,0,0,0,0
1,1910000,0,1,42000,4,2,2,3
1,416000,0,1,53000,3,1,2,2
0,1230000,0,1,36000,4,2,2,3
1,13500,0,0,41000,3,5,2,1
1,790000,1,1,17000,2,1,1,0
1,13500,1,0,43000,4,4,2,1
1,13500,0,0,19000,4,2,1,1
0,1275000,1,0,36500,1,6,2,3
1,13500,0,1,13000,1,4,1,1
1,350000,0,1,21000,1,5,0,1
0,590000,0,1,39001,4,0,2,2
1,1580000,1,0,26000,3,5,0,3
0,1400000,1,1,29001,3,4,2,3
1,590000,1,0,36000,1,2,2,2
1,1610000,1,1,31000,3,0,2,3
0,13500,0,1,45000,3,6,2,1
1,13500,1,1,14001,2,6,1,1
1,625000,0,0,31001,2,6,2,2
0,505000,0,0,22001,1,3,0,2
1,1085000,0,1,20500,1,1,0,0
1,2265000,0,0,22500,3,0,0,3
1,731000,1,1,17000,4,1,1,0
1,291000,1,2,43000,4,0,2,1
1,1210000,0,1,21001,4,5,0,3
1,1700000,0,1,21001,1,4,0,3
1,640000,1,0,21000,1,5,0,2
0,1440000,0,1,18001,1,5,1,3
0,2130000,1,1,16000,3,3,1,3
1,896000,0,0,17001,4,3,1,0
1,569000,0,0,45001,0,4,2,2
1,845000,0,1,31000,1,3,2,0
1,807000,1,1,17000,4,1,1,0
1,13500,0,0,18001,4,2,1,1
1,13500,0,0,39001,3,5,2,1
1,724000,0,1,31000,1,3,2,0
0,13500,1,1,21001,4,5,0,1
1,13500,0,0,12001,1,5,1,1
1,750000,0,0,14001,3,2,1,0
1,1200000,1,1,23001,1,3,0,3
1,1375000,0,1,19501,3,4,0,3
1,1450000,0,1,21000,1,5,0,3
1,515000,0,2,20000,3,2,0,2
1,420000,0,0,31001,3,5,2,2
1,13500,1,1,27000,1,2,0,1
1,13500,1,1,45000,2,1,2,1
0,13500,1,0,49001,3,3,2,1
1,13500,0,1,12000,2,0,1,1
1,1726000,1,0,29600,3,1,2,3
0,1200000,0,1,19000,1,3,1,3
1,1405000,1,1,13500,0,3,1,3
1,790000,0,0,22000,2,0,0,0
1,13500,0,1,15000,3,1,1,1
1,410000,0,1,31000,1,3,2,2
1,267500,0,0,22500,4,1,0,1
1,13500,1,0,42000,3,3,2,1
1,832000,1,0,12001,3,2,1,0
0,1900000,1,0,44001,0,5,2,3
1,13500,0,1,15001,1,1,1,1
1,13500,0,1,36000,4,3,2,1
0,637000,1,0,26001,3,0,0,2
1,970000,0,1,42000,4,5,2,0
1,517500,1,1,19500,1,6,0,2
1,2300000,0,0,24000,3,4,0,3
1,773000,1,0,42000,2,4,2,0
1,1020000,1,0,49001,0,4,2,0
1,13500,0,2,19000,4,4,1,1
1,13500,1,1,31000,3,2,2,1
1,830000,0,0,33001,0,1,2,0
0,13500,0,1,17000,3,1,1,1
1,775000,1,1,43000,4,3,2,0
0,13500,0,0,16000,4,2,1,1
1,525000,0,2,41000,3,1,2,2
1,13500,0,2,45000,3,2,2,1
1,13500,0,1,16000,2,4,1,1
1,650000,0,0,22000,4,5,0,2
1,690000,1,1,11000,3,0,1,2
1,1350000,0,2,21000,1,0,0,3
1,13500,1,0,18000,3,0,1,1
1,640000,0,1,57001,3,6,2,2
0,870000,1,2,19000,0,4,1,0
1,13500,0,0,49001,0,3,2,1
1,492500,1,1,45500,2,0,2,2
1,976000,0,1,12001,3,4,1,0
1,1325000,0,2,39500,0,0,2,3
0,663000,0,0,23000,0,2,0,2
1,1100000,0,1,45000,3,1,2,0
1,570000,1,0,34001,1,3,2,2
1,812000,1,1,29000,0,1,2,0
1,13500,0,1,42000,0,5,2,1
0,627000,0,2,19000,2,6,1,2
1,13500,0,1,12000,3,1,1,1
1,1122000,0,2,41201,4,4,2,3
1,1188000,0,0,28800,1,1,2,3
1,675000,1,2,17000,0,1,1,2
1,365000,1,2,43001,4,6,2,1
1,1830000,0,1,53000,0,3,2,3
1,13500,0,2,31001,1,4,2,1
0,890000,0,0,28000,1,3,2,0
1,13500,1,1,34000,1,5,2,1
1,13500,0,2,45000,1,1,2,1
0,13500,1,2,43000,4,1,2,1
1,13500,1,1,21001,1,4,0,1
1,390000,0,0,26000,1,6,0,2
1,860000,1,0,34001,4,1,2,0
1,350000,1,0,18000,3,5,1,1
1,412000,0,0,39000,4,5,2,2
1,13500,0,0,45000,2,1,2,1
1,1620000,0,1,19000,4,6,1,3
0,722000,0,0,31001,2,5,2,0
1,2250000,1,1,54000,3,1,2,3
1,442000,0,0,16000,4,3,1,2
1,1030000,0,2,41000,1,1,2,0
0,13500,0,0,19000,2,0,1,1
1,365000,1,0,42000,2,6,2,1
0,13500,1,2,13001,1,0,1,1
1,690500,1,2,31500,3,6,2,2
1,1060000,0,1,18000,3,3,1,0
1,1345000,1,1,29500,4,4,2,3
1,1720000,0,0,28001,1,4,2,3
1,820000,1,2,34001,4,3,2,0
0,815000,0,1,21000,4,3,0,0
1,13500,0,1,42000,2,0,2,1
1,940000,1,0,29000,2,6,2,0
1,1285000,1,2,43500,4,2,2,3
1,720000,0,1,21000,1,0,0,0
1,850000,0,1,17000,4,2,1,0
1,1295000,1,1,12500,0,2,1,3
1,693000,0,1,36000,4,2,2,2
1,600000,0,0,18001,0,4,1,2
1,920000,1,2,20000,4,3,0,0
1,313000,0,1,20000,1,6,0,1
1,13500,1,0,17000,3,4,1,1
1,1670000,1,2,19000,2,1,1,3
1,676000,1,1,13000,3,6,1,2
1,490000,1,0,49000,0,1,2,2
1,13500,1,0,16000,0,3,1,1
1,697500,0,1,20500,1,2,0,2
0,530000,0,2,15001,2,4,1,2
0,662000,1,1,25000,3,4,0,2
1,681000,0,0,26000,3,2,0,2
1,388000,0,0,28000,1,6,2,2
1,1700000,0,1,46000,2,0,2,3
1,1105000,0,0,22500,2,5,0,3
0,13500,1,1,14001,3,0,1,1
1,1042000,0,0,22200,0,5,0,0
0,2175000,0,2,19501,3,4,0,3
1,823000,0,1,45001,3,0,2,0
1,13500,1,1,21000,0,0,0,1
1,13500,1,1,14000,2,5,1,1
0,1510000,0,0,22000,0,6,0,3
1,13500,0,0,19000,2,6,1,1
1,591000,1,1,15000,3,6,1,2
0,13500,1,1,14000,4,6,1,1
1,900000,1,0,42001,2,5,2,0
1,931999,0,2,31991,1,6,2,0
0,13500,1,1,28000,4,3,2,1
1,1908000,1,1,12800,4,6,1,3
1,881000,1,0,19000,3,2,1,0
1,13500,0,2,29000,2,5,2,1
0,13500,1,1,33000,1,2,2,1
1,13500,0,0,22001,2,0,0,1
1,13500,1,0,18000,0,5,1,1
1,1102000,0,2,57201,1,5,2,3
1,1700000,1,0,18000,3,0,1,3
1,13500,0,2,13000,1,4,1,1
0,598000,1,0,12001,2,5,1,2
1,1075000,0,1,31500,1,4,2,0
1,13500,0,0,9001,3,2,1,1
0,13500,0,0,27000,1,1,0,1
0,1750000,0,2,29000,2,6,2,3
1,13500,1,2,13000,4,6,1,1
1,645000,0,0,33000,1,4,2,2
1,683000,0,2,15000,1,0,1,2
1,13500,0,0,28000,1,1,2,1
1,1001000,0,2,15101,4,5,1,0
0,650000,1,0,42001,2,0,2,2
1,655000,0,2,19000,1,3,1,2
1,1300000,1,1,14001,2,4,1,3
1,855000,1,0,43000,4,2,2,0
1,13500,0,2,41000,4,1,2,1
1,785000,0,1,42001,0,4,2,0
0,13500,1,2,29000,0,4,2,1
1,13500,0,0,22000,1,1,0,1
1,1610000,1,0,22001,1,6,0,3
1,1222000,0,1,42200,2,0,2,3
0,700000,1,1,12000,0,3,1,2
1,1050000,0,2,35000,4,6,2,0
1,640000,1,1,16001,3,1,1,2
1,560000,0,1,19001,1,2,1,2
1,13500,0,0,26000,1,2,0,1
1,1220000,1,1,14000,1,6,1,3
1,885000,0,2,39000,0,2,2,0
1,13500,0,0,41000,4,2,2,1
1,290000,0,0,45001,1,1,2,1
1,2000000,1,1,14000,1,2,1,3
1,610000,1,1,14000,4,5,1,2
1,1155000,0,0,33500,0,0,2,3
0,1100000,1,1,17001,3,4,1,0
1,798000,0,1,24000,2,1,0,0
0,780000,0,0,17000,1,4,1,0
1,13500,0,1,22000,4,1,0,1
1,1731000,0,1,20100,1,0,0,3
0,450000,0,2,14001,3,3,1,2
1,13500,1,1,17000,4,1,1,1
1,13500,1,2,34000,2,4,2,1
1,530000,1,2,20000,2,6,0,2
1,13500,1,2,29000,0,1,2,1
1,2120000,0,0,49001,1,6,2,3
0,915000,0,1,19001,4,1,1,0
1,566000,1,0,22000,3,0,0,2
1,13500,1,1,17000,3,2,1,1
1,1155000,1,1,19500,0,4,0,3
1,840000,0,1,19000,3,5,1,0
1,655000,1,1,27000,3,5,0,2
1,593000,0,1,27000,4,3,0,2
1,1500000,1,0,20000,4,1,0,3
1,13500,0,1,22000,3,4,0,1
1,13500,0,0,22000,0,1,0,1
1,1000000,1,1,21000,3,4,0,0
0,565000,1,2,29000,3,4,2,2
1,13500,0,0,33000,3,2,2,1
1,660000,1,2,31000,2,3,2,2
1,812000,0,1,19000,3,2,1,0
1,855000,0,1,42000,4,1,2,0
1,290000,1,0,49000,3,1,2,1
1,440000,1,0,12000,2,3,1,2
1,1100000,0,1,22001,3,5,0,0
1,13500,1,2,12000,2,5,1,1
1,1010000,1,2,26000,3,1,0,0
1,696000,1,1,16000,0,5,1,2
0,1520000,0,0,24001,3,2,0,3
1,1150000,0,2,45000,3,6,2,3
0,13500,0,0,19000,4,0,1,1
1,497000,0,2,24000,2,3,0,2
1,568000,1,0,19000,3,5,1,2
0,13500,1,1,24000,0,1,0,1
1,1000000,1,1,45000,2,6,2,0
0,13500,1,1,17001,0,4,1,1
1,13500,1,0,49001,0,3,2,1
0,1970000,0,1,32000,2,5,2,3
1,645400,1,0,22400,3,0,0,2
1,1190000,0,1,26000,4,4,0,3
1,13500,0,0,16000,2,5,1,1
1,1470000,1,1,34000,3,6,2,3
1,640000,0,0,22000,2,6,0,2
1,1440000,1,1,20000,2,1,0,3
0,710000,1,1,22000,1,5,0,2
1,13500,0,0,18000,4,5,1,1
0,13500,0,1,21000,1,5,0,1
1,685000,0,1,42000,0,0,2,2
1,673000,0,0,22000,4,2,0,2
1,13500,0,0,26000,3,0,0,1
1,13500,0,2,21000,1,5,0,1
1,13500,1,0,22000,3,1,0,1
1,775000,0,0,9001,3,6,1,0
1,447000,0,1,42000,0,0,2,2
1,754000,1,1,27000,2,5,0,0
1,13500,1,1,26000,4,3,0,1
1,605000,1,1,21001,0,0,0,2
0,500000,0,1,22001,0,4,0,2
1,830000,1,1,20000,2,6,0,0
1,13500,0,2,19000,1,3,1,1
1,13500,1,0,18000,2,2,1,1
1,13500,1,0,49000,1,0,2,1
1,1300000,0,1,19000,2,0,1,3
1,1760000,0,1,32000,1,6,2,3
1,1915000,0,1,20500,2,5,0,3
1,805000,0,0,39000,2,6,2,0
0,581000,0,1,42000,2,1,2,2
0,1350000,1,0,34000,1,1,2,3
0,695000,1,2,43000,1,3,2,2
1,1310000,1,1,43001,1,0,2,3
1,500000,1,0,21000,3,2,0,2
0,1465000,0,1,13500,1,1,1,3
0,13500,1,2,20000,2,4,0,1
1,1151000,0,0,22100,4,1,0,3
1,13500,1,0,25000,0,3,0,1
1,1070000,0,2,21001,1,5,0,0
1,13500,1,1,13000,1,5,1,1
1,752000,0,2,41000,3,2,2,0
1,13500,0,2,39000,0,3,2,1
1,1240000,1,0,26001,3,3,0,3
1,1242000,1,0,22201,3,1,0,3
1,970000,1,1,12000,3,2,1,0
1,13500,1,1,41001,0,3,2,1
1,13500,0,0,23000,0,1,0,1
1,1590000,0,2,23000,3,3,0,3
0,1000000,1,1,23000,1,6,0,0
1,570000,0,0,26000,1,6,0,2
0,1100000,0,0,12000,3,6,1,0
1,1280000,0,0,41001,4,1,2,3
1,886000,1,0,22001,2,4,0,0
1,985000,0,1,19001,1,4,1,0
1,1289000,1,1,11900,1,1,1,3
1,725000,0,0,19001,2,6,1,0
1,1370000,1,2,21000,3,0,0,3
1,720000,0,2,21000,1,5,0,0
1,1000000,0,0,18000,4,5,1,0
1,2275000,1,2,45500,1,2,2,3
1,420000,0,1,53000,0,1,2,2
1,13500,0,1,25000,3,4,0,1
0,420000,0,1,31000,1,4,2,2
1,502000,0,0,26000,4,1,0,2
1,1150000,1,1,13000,0,2,1,3
1,13500,0,0,12000,3,6,1,1
1,13500,1,1,13000,2,6,1,1
1,901000,0,1,10000,3,5,1,0
1,1775000,1,0,44500,3,1,2,3
1,570000,1,2,31000,3,5,2,2
1,422000,0,2,15000,3,6,1,2
0,491000,0,0,9000,1,5,1,2
0,680000,0,1,4200,1,6,1,2
1,13500,0,1,53000,0,3,2,1
1,1225000,1,1,34501,3,3,2,3
0,650000,1,1,14000,3,6,1,2
1,420000,0,1,36000,2,1,2,2
0,465000,1,1,20000,1,4,0,2
0,13500,1,2,43000,4,2,2,1
1,446000,1,2,17000,3,6,1,2
1,1250000,1,0,15000,3,5,1,3
1,627500,0,0,45500,3,3,2,2
1,880000,0,2,16001,3,0,1,0
1,488000,1,0,18000,0,5,1,2
1,520000,0,1,45001,3,3,2,2
0,1304000,1,1,15400,3,1,1,3
1,1283000,1,1,29300,3,5,2,3
1,520000,1,1,22000,0,5,0,2
1,500000,0,1,15000,4,6,1,2
0,500000,1,0,22000,3,6,0,2
1,1415000,0,1,20500,1,3,0,3
0,965000,0,1,38000,1,3,2,0
0,1290000,1,1,14001,4,0,1,3
1,725000,0,1,22000,3,6,0,0
1,510000,0,0,9000,3,0,1,2
0,13500,0,1,19001,4,3,1,1
1,615000,1,0,25001,3,1,0,2
1,980000,0,1,22000,3,5,0,0
1,480000,0,0,11001,3,2,1,2
1,13500,0,1,46000,4,0,2,1
1,13500,1,1,13000,3,2,1,1
1,1400000,0,2,33000,3,4,2,3
1,570000,1,2,13000,2,4,1,2
1,825000,0,2,12000,4,4,1,0
1,1200000,1,0,22000,0,1,0,3
1,620000,0,1,21000,1,0,0,2
1,13500,1,1,25000,0,3,0,1
0,13500,1,1,11000,0,0,1,1
1,13500,0,1,20000,1,6,0,1
1,977000,0,0,41000,3,4,2,0
1,1010000,1,0,43001,4,5,2,0
1,1200000,1,0,16001,3,4,1,3
1,1385000,0,0,45501,3,5,2,3
1,13500,0,0,16000,2,0,1,1
0,850000,0,1,36000,4,0,2,0
1,1265000,0,1,42500,4,0,2,3
1,1530000,0,1,24000,4,6,0,3
1,893500,1,1,54501,2,5,2,0
1,445000,1,1,14001,3,3,1,2
1,780000,0,2,24001,1,6,0,0
1,808000,0,1,22000,3,0,0,0
1,1100000,0,0,19000,4,6,1,0
1,681000,0,1,26000,4,4,0,2
1,13500,0,2,22000,3,1,0,1
1,820000,0,0,18000,1,2,1,0
0,13500,1,1,41000,1,6,2,1
1,1480000,0,1,25001,3,2,0,3
1,13500,1,1,22001,3,6,0,1
1,610000,1,0,12000,2,0,1,2
1,13500,1,1,26000,0,4,0,1
1,1275000,1,0,36501,0,6,2,3
0,690000,1,2,29000,3,3,2,2
1,1150000,0,1,46000,4,3,2,3
1,670000,0,2,39000,4,3,2,2
1,1335000,1,1,19500,1,6,0,3
0,1500000,1,0,26000,3,1,0,3
1,1340000,1,0,43000,3,1,2,3
1,13500,1,1,17000,3,3,1,1
1,13500,0,2,31000,4,5,2,1
0,1600000,0,0,27000,0,6,0,3
1,832000,0,1,42000,1,4,2,0
1,1850000,1,2,21000,4,2,0,3
1,1050000,1,1,29000,3,5,2,0
0,1520000,1,1,19000,2,6,1,3
1,13500,0,0,26000,1,4,0,1
1,305000,0,1,45001,3,4,2,1
1,580000,0,0,26001,4,1,0,2
1,892000,1,1,33000,1,3,2,0
1,1320000,0,0,26001,2,0,0,3
1,13500,0,2,19000,0,3,1,1
0,341000,0,2,19000,1,5,1,1
0,610000,0,2,22001,3,2,0,2
1,1550000,0,1,42000,4,0,2,3
1,1590000,1,1,31000,2,6,2,3
0,600000,1,2,34000,4,1,2,2
1,360000,0,1,31001,1,0,2,1
1,580000,1,0,25000,3,1,0,2
0,800000,1,1,16000,0,6,1,0
0,13500,1,1,17000,4,0,1,1
1,13500,1,0,49001,0,4,2,1
1,13500,0,1,21000,1,6,0,1
1,675000,0,0,49000,0,5,2,2
1,810000,1,1,33000,4,1,2,0
1,888000,0,1,35000,3,3,2,0
0,913600,0,1,36600,2,2,2,0
0,1079700,1,1,14971,2,5,1,0
0,587000,0,1,17000,0,1,1,2
1,13500,1,0,18000,3,6,1,1
1,13500,0,2,15000,1,4,1,1
1,2000000,1,1,20000,2,1,0,3
1,806000,1,0,16000,3,4,1,0
0,13500,0,1,19000,1,1,1,1
1,13500,1,1,21000,3,1,0,1
1,1010000,0,2,19000,1,1,1,0
0,13500,0,1,12000,0,3,1,1
1,876000,1,1,19000,3,5,1,0
1,13500,1,1,20000,2,4,0,1
0,2215000,0,1,32500,2,3,2,3
0,850000,0,1,31000,1,3,2,0
1,386000,1,1,24000,0,4,0,2
0,13500,1,1,28000,3,2,2,1
0,345000,0,2,45001,0,5,2,1
1,1500000,0,2,24000,4,0,0,3
1,1133000,1,2,24301,0,3,0,3
1,1640000,1,2,22001,1,3,0,3
1,1400000,1,0,19000,0,1,1,3
1,677000,0,0,26000,3,6,0,2
0,625000,0,2,19000,2,1,1,2
1,1045000,0,1,45500,3,1,2,0
1,1055000,1,1,24500,3,0,0,0
1,13500,1,1,13000,4,1,1,1
1,560000,1,1,41000,4,1,2,2
1,657000,0,0,9001,1,6,1,2
1,500000,0,1,41000,2,3,2,2
0,1242000,0,1,10200,3,5,1,3
0,1150000,0,1,16001,2,2,1,3
1,13500,1,2,34000,2,3,2,1
1,13500,0,0,39000,4,0,2,1
1,1650000,0,2,45000,3,5,2,3
1,1540000,1,1,21000,2,2,0,3
0,700000,0,0,23000,0,3,0,2
1,2160000,1,0,49000,0,1,2,3
1,686000,0,1,46000,3,2,2,2
0,1200000,0,2,31001,1,2,2,3
1,1350000,1,1,41001,3,1,2,3
1,888000,0,0,17000,1,3,1,0
1,13500,0,1,29000,2,2,2,1
1,1645000,0,0,22501,0,1,0,3
1,1540000,1,0,49000,3,6,2,3
1,700000,1,1,13000,2,1,1,2
1,560000,0,1,36001,2,3,2,2
1,630000,0,0,18001,4,3,1,2
1,1096000,0,1,19600,2,1,0,0
1,777000,0,2,19000,1,2,1,0
1,900000,0,1,19000,3,4,1,0
1,890000,1,0,49000,0,3,2,0
1,1323000,1,1,20300,3,5,0,3
1,370000,1,0,22000,1,3,0,2
1,1046000,1,1,14601,4,1,1,0
0,13500,0,2,19000,4,0,1,1
1,440000,0,0,19000,3,4,1,2
1,560000,0,0,9001,2,4,1,2
0,1135000,0,0,18500,3,3,1,3
1,961000,1,1,24000,3,4,0,0
1,752500,0,2,29500,2,1,2,0
1,857000,0,1,25001,3,1,0,0
0,13500,1,1,17001,2,5,1,1
1,2020000,1,0,36000,4,0,2,3
1,480750,0,2,12750,3,1,1,2
1,1460000,0,1,31000,4,5,2,3
1,700000,0,1,46000,4,0,2,2
0,1220000,1,1,25000,1,2,0,3
1,1812500,0,0,28250,1,3,2,3
